method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.001,0.770225925925926,0.06629381999128177,0.02924814814814815,0.028845143467985418,0.0,0.0,0.13081634943148604,0.35756120731433233,0.07970000000000001,0.0,0.11666666666666667,1.6903403600056965,1538.7369140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.005,0.7995703703703704,0.05836028739305984,0.05859259259259259,0.036638690515421415,0.0020000000000000018,0.0,0.11135717485133144,0.3120780954758326,0.06953703703703704,0.0,0.2833333333333333,1.7252967039744058,1538.7202473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.01,0.8070333333333333,0.055697582057786556,0.06605555555555556,0.03929125994041686,0.008777777777777773,0.0,0.10645584178644199,0.30032841116189957,0.06705555555555556,0.0,0.39333333333333337,1.7457362174987794,1538.7494140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.02,0.8049555555555555,0.057152225164109095,0.06397777777777777,0.037469719859416155,0.011111111111111072,0.0,0.10783042392929396,0.303097753226757,0.06744814814814815,0.0,0.33999999999999997,1.7306423743565877,1538.9577473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.05,0.8100185185185185,0.055870929248264395,0.06904074074074074,0.037546888334626154,0.02100000000000002,0.0,0.10435831658161349,0.2953896433115005,0.06593333333333333,0.0,0.35666666666666663,1.7406228144963583,1538.6910807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.1,0.1,0.8092888888888888,0.05562275322998476,0.06831111111111111,0.03760671660886678,0.016555555555555546,0.0,0.10483600472178725,0.29647155553102494,0.06624444444444445,0.0,0.30666666666666664,1.7528424183527629,1538.7785807291666
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.0,0.7417833333333334,0.08253645963778813,0.0,0.0,0.0,0.0,0.15125638308133926,0.40409049987792967,0.0915625,0.0,0.0,0.8744710763295491,785.43125
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.001,0.7641291666666666,0.07936657560054783,0.022345833333333336,0.0275351789748707,0.0,0.0,0.13637025135736913,0.3690426409244537,0.08381250000000001,0.0,0.09666666666666668,1.6806552171707154,1538.7369140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.005,0.7899541666666666,0.06122213021228427,0.04817083333333335,0.03153688117556346,0.0,0.0,0.11899452682783206,0.32798509548107785,0.07462916666666668,0.0,0.26,1.7134406328201295,1538.8202473958333
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.01,0.7986208333333333,0.05919296035269811,0.056837500000000006,0.034055864190706754,0.01012499999999994,0.0,0.11333935455313573,0.3140675221880277,0.07161250000000001,0.0,0.31666666666666665,1.7240082263946532,1538.7535807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.02,0.7941916666666666,0.05764495160378139,0.05240833333333335,0.03790749762826323,0.0,0.0,0.11565541898111502,0.3211894929409027,0.0727875,0.0,0.25333333333333335,1.7144894440968832,1538.8244140625
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.05,0.80135,0.05920083257511,0.05956666666666668,0.03748367077425374,0.012375000000000025,0.0,0.11122548630883296,0.30983876685301465,0.07013749999999999,0.0,0.2533333333333333,1.7318117141723632,1538.7077473958334
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.2,0.1,0.8021499999999999,0.05948826673647791,0.06036666666666668,0.03649723851937609,0.01475000000000004,0.0,0.11073860075424115,0.3086702217658361,0.07000416666666666,0.0,0.23666666666666666,1.7414379119873047,1538.7910807291667
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.0,0.7415809523809523,0.0823209586307464,0.0,0.0,0.0,0.0,0.15112612307206502,0.4040881445010503,0.09109047619047614,0.0,0.0,0.875312066078186,785.76875
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.001,0.7577761904761905,0.0777993022671988,0.0161952380952381,0.024027912554983658,0.0,0.0,0.1403882630770405,0.3788176606098811,0.0856,0.0,0.060000000000000005,1.68125634988149,1538.6827473958333
fb_gate_tent,feedback_delay_windows,1,0.0,1,0.3,0.005,0.7786000000000001,0.06682542508973398,0.03701904761904762,0.030512667005029147,0.0,0.0,0.12615632286667824,0.34569651782512667,0.07810952380952381,0.0,0.17666666666666667,1.7012662887573242,1538.8035807291667
