method,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
atta_or_simatta_style_active,0.2,0.005,0.7778625,0.06328594921887862,0.036079166666666676,0.022411787888309467,0.00275000000000003,0.0,0.134965456183441,0.353066952029864,0.08791666666666667,0.0,0.99,0.911770764986674,785.660546875
atta_or_simatta_style_active,0.2,0.01,0.7805041666666667,0.061874877946007587,0.03872083333333334,0.02434999122294443,0.0022499999999999742,0.0,0.13243501889295875,0.347325620551904,0.08535416666666666,0.0,0.9966666666666666,0.904570444424947,785.7126302083333
atta_or_simatta_style_active,0.2,0.02,0.7866375,0.06244011225594078,0.04485416666666667,0.02442485139485847,0.017000000000000015,0.0,0.12662275248331328,0.3379500423868497,0.08193333333333334,0.0,1.0,0.9327013413111369,788.507666015625
atta_or_simatta_style_active,0.2,0.05,0.791725,0.06119721863749624,0.04994166666666669,0.026113906928253213,0.02012500000000006,0.0,0.12170833530488114,0.32822714149951937,0.07839166666666667,0.0,1.0,0.9896711508433024,1152.3164388020834
atta_or_simatta_style_active,0.2,0.1,0.8003666666666667,0.057972291364857695,0.05858333333333334,0.031179149568519218,0.02400000000000002,0.0,0.11472081471091757,0.3138242676854134,0.07443749999999999,0.0,1.0,1.1606104453404744,1541.8667317708334
atta_or_simatta_style_active,0.3,0.0,0.7415809523809523,0.0823209586307464,0.0,0.0,0.0,0.0,0.15112612307206505,0.4040881445010503,0.0910904761904762,0.0,0.0,0.7786852757136027,742.5279622395833
atta_or_simatta_style_active,0.3,0.001,0.757357142857143,0.06894712096304087,0.01577619047619048,0.024374011705786677,-0.015285714285714236,0.2,0.1479852359526214,0.38421177913745247,0.09334761904761904,0.0,0.6733333333333333,0.8497126897176107,778.3875813802083
atta_or_simatta_style_active,0.3,0.005,0.7722380952380952,0.06043143424880066,0.030657142857142862,0.027738971282247043,-0.014000000000000012,0.06666666666666667,0.13948347846368947,0.36131070405244825,0.08983333333333333,0.0,0.9600000000000001,0.8995857636133829,785.5397135416666
atta_or_simatta_style_active,0.3,0.01,0.7789809523809523,0.0604716244090367,0.037399999999999996,0.025820181513672897,-0.004714285714285782,0.03333333333333333,0.13343656649206365,0.3485856130719185,0.08488571428571429,0.0,0.98,0.898019568125407,785.7938802083333
atta_or_simatta_style_active,0.3,0.02,0.7842285714285714,0.06166706595276837,0.04264761904761904,0.02538219419815643,0.00642857142857145,0.0,0.12863809434359982,0.34028441508611046,0.08228095238095239,0.0,1.0,0.9140203714370727,785.9522135416667
