method,robustness_axis,robustness_value,feedback_noise,feedback_delay_windows,contamination_ratio,query_rate,id_accuracy_mean,id_accuracy_std,gain_mean,gain_std,gain_worst,negative_transfer_rate,ece_mean,brier_mean,oem_0_9_mean,collapse_rate,accept_rate_mean,runtime_sec_mean,peak_memory_mb_mean
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.05,0.5989133333333334,0.07228816726433714,0.12617666666666666,0.06700334362904037,0.03959999999999997,0.0,0.1754098728859052,0.5764730135599773,0.06999666666666667,0.0,0.4533333333333333,1.685386315981547,1539.4320963541666
fb_gate_tent,feedback_noise,0.1,0.1,0,0.0,0.1,0.5961599999999999,0.07069310359965618,0.12342333333333334,0.06772927184288796,0.02749999999999997,0.0,0.17647729441738375,0.5808999339739481,0.07030666666666667,0.0,0.45666666666666667,1.698091189066569,1539.4195963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.0,0.4718148148148148,0.1284265930844045,0.0,0.0,0.0,0.0,0.25022190426226565,0.7578247765700022,0.08892592592592588,0.0,0.0,0.6892764409383138,786.359765625
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.001,0.5485222222222222,0.09186729536363132,0.0767074074074074,0.054335197950699576,0.0,0.0,0.20304054708315267,0.6481032133102417,0.0768962962962963,0.0,0.18666666666666668,1.6786373853683472,1539.3570963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.005,0.5639925925925926,0.0919517518983058,0.09217777777777778,0.052290341160000135,0.03433333333333333,0.0,0.19624746678772348,0.6271945436795553,0.07584814814814815,0.0,0.3466666666666667,1.6737026691436767,1539.4195963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.01,0.576537037037037,0.07577744678826454,0.10472222222222223,0.06049248534580182,0.021222222222222253,0.0,0.18860663037542943,0.60866452952226,0.0738111111111111,0.0,0.44333333333333336,1.6769132137298584,1539.4195963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.02,0.5774888888888888,0.08116483079107326,0.10567407407407407,0.0611596319626587,0.012222222222222245,0.0,0.18906785043897453,0.6072550485531489,0.0735,0.0,0.45666666666666667,1.6801172892252605,1539.4362630208334
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.05,0.5824925925925926,0.07890769665897604,0.11067777777777779,0.061349041175302745,0.033777777777777795,0.0,0.1849848089278572,0.5996823141972224,0.07226296296296296,0.0,0.38333333333333336,1.683639121055603,1539.4195963541667
fb_gate_tent,feedback_noise,0.1,0.1,0,0.1,0.1,0.5830851851851852,0.0767085991347245,0.11127037037037038,0.06250698851236489,0.02533333333333332,0.0,0.18472546033942036,0.5987085541089375,0.07224074074074074,0.0,0.33999999999999997,1.6990892171859742,1539.4362630208334
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.0,0.4688125,0.1275713532170837,0.0,0.0,0.0,0.0,0.25224656100439213,0.7622202734152476,0.08957916666666667,0.0,0.0,0.6870020151138305,786.422265625
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.001,0.5141708333333334,0.10718502615187517,0.04535833333333333,0.05627400573323679,0.0,0.0,0.224679692473216,0.6981764237085978,0.08360833333333333,0.0,0.11666666666666667,1.6828669865926107,1539.4904296875
fb_gate_tent,feedback_noise,0.1,0.1,0,0.2,0.005,0.5648625,0.08418539904067646,0.09604999999999998,0.057677383812446595,0.026375000000000037,0.0,0.1957428730390966,0.6254356424013774,0.07602083333333334,0.0,0.3333333333333333,1.6740621010462442,1539.6195963541666
